[2026-06-09T09:59:21.451Z] GET https://klaravex.com/wp-admin/profile.php → pending (?ms, ?B)
[2026-06-09T09:59:46.056Z] GET https://klaravex.com/wp-includes/js/dist/url.min.js → 200 (?ms, -368B)
[2026-06-09T09:59:46.057Z] GET https://klaravex.com/wp-includes/js/dist/api-fetch.min.js → 200 (?ms, -368B)
[2026-06-09T09:59:46.057Z] GET https://klaravex.com/wp-includes/js/dist/blob.min.js → 200 (?ms, -366B)
[2026-06-09T09:59:46.057Z] GET https://klaravex.com/wp-includes/js/dist/block-serialization-default-parser.min.js → 200 (?ms, -367B)
[2026-06-09T09:59:46.057Z] GET https://klaravex.com/wp-includes/js/dist/autop.min.js → 200 (?ms, -368B)
[2026-06-09T09:59:46.058Z] GET https://klaravex.com/wp-includes/js/dist/shortcode.min.js → 200 (?ms, -367B)
[2026-06-09T09:59:46.058Z] GET https://klaravex.com/wp-includes/js/dist/blocks.min.js → 200 (?ms, -370B)
[2026-06-09T09:59:46.058Z] GET https://klaravex.com/wp-includes/js/dist/notices.min.js → 200 (?ms, -368B)
[2026-06-09T09:59:46.058Z] GET https://klaravex.com/wp-includes/js/dist/preferences-persistence.min.js → 200 (?ms, -368B)
[2026-06-09T09:59:46.058Z] GET https://klaravex.com/wp-includes/js/dist/preferences.min.js → 200 (?ms, -368B)
[2026-06-09T09:59:46.058Z] GET https://klaravex.com/wp-includes/js/dist/style-engine.min.js → 200 (?ms, -368B)
[2026-06-09T09:59:46.059Z] GET https://klaravex.com/wp-includes/js/dist/theme.min.js → 200 (?ms, -369B)
[2026-06-09T09:59:46.059Z] GET https://klaravex.com/wp-includes/js/dist/token-list.min.js → 200 (?ms, -366B)
[2026-06-09T09:59:46.059Z] GET https://klaravex.com/wp-includes/js/dist/upload-media.min.js → 200 (?ms, -368B)
[2026-06-09T09:59:46.059Z] GET https://klaravex.com/wp-includes/js/dist/block-editor.min.js → 200 (?ms, -348B)
[2026-06-09T09:59:46.059Z] GET https://klaravex.com/wp-includes/js/dist/core-data.min.js → 200 (?ms, -370B)
[2026-06-09T09:59:46.059Z] GET https://klaravex.com/wp-includes/js/dist/router.min.js → 200 (?ms, -368B)
[2026-06-09T09:59:46.060Z] GET https://klaravex.com/wp-includes/js/dist/core-commands.min.js → 200 (?ms, -368B)
[2026-06-09T09:59:46.060Z] GET https://klaravex.com/wp-content/plugins/litespeed-cache/assets/js/litespeed-cache-admin.js → 200 (?ms, -368B)
[2026-06-09T09:59:46.060Z] GET https://klaravex.com/wp-content/plugins/limit-login-attempts-reloaded/assets/css/fonts/stylesheet.css → 200 (?ms, -352B)
[2026-06-09T09:59:46.109Z] GET https://secure.gravatar.com/avatar/2e4335b71b495c098ec380e606ae39568aac8e9f412fb34f0815bca579644041?s=26&d=mm&r=g → 200 (1ms, -621B)
[2026-06-09T09:59:46.121Z] GET https://klaravex.com/wp-content/plugins/limit-login-attempts-reloaded/assets/css/fonts/CoFoSans-Bold.woff2 → 200 (?ms, -312B)
[2026-06-09T09:59:46.122Z] GET https://klaravex.com/wp-content/plugins/limit-login-attempts-reloaded/assets/css/fonts/CoFoSans-Regular.woff2 → 200 (?ms, -312B)
[2026-06-09T09:59:46.122Z] GET https://klaravex.com/wp-content/plugins/code-snippets/dist/77309b6c62059751c2c4.svg → 200 (?ms, -357B)
[2026-06-09T10:00:03.702Z] POST https://klaravex.com/wp-json/wp/v2/users/me/application-passwords?_locale=user → 201 (553ms, 757B)
[2026-06-09T10:00:04.255Z] GET https://klaravex.com/?site_url=https%3A%2F%2Fklaravex.com&user_login=astewarttcml_iw04eh9p&password=Avig%20wM7M%20lfkz%20S7ly%20yGD6%20sfHc → pending (?ms, ?B)
[2026-06-09T10:00:04.766Z] GET https://klaravex.com/wp-content/plugins/contact-form-7/includes/css/styles.css → 200 (39ms, 1000B)
[2026-06-09T10:00:04.766Z] GET https://fonts.googleapis.com/css2?family=Syne:wght@700;800&family=Inter:wght@400;500;600&display=swap → 200 (121ms, 884B)
[2026-06-09T10:00:04.766Z] GET https://klaravex.com/wp-content/themes/klaravex-theme/assets/css/main.css → 200 (39ms, 6292B)
[2026-06-09T10:00:04.766Z] GET https://klaravex.com/wp-content/plugins/cookie-law-info/lite/frontend/js/script.min.js → 200 (81ms, 7556B)
[2026-06-09T10:00:04.766Z] GET https://fonts.googleapis.com/css2?family=Syne:wght@700;800&display=swap → 200 (121ms, 925B)
[2026-06-09T10:00:04.766Z] GET https://klaravex.com/wp-content/plugins/accessibility-widget/lite/frontend/assets/js/widget.min.js → 200 (82ms, 63891B)
[2026-06-09T10:00:04.766Z] GET https://klaravex.com/wp-includes/js/dist/hooks.min.js → 200 (1ms, -367B)
[2026-06-09T10:00:04.766Z] GET https://klaravex.com/wp-includes/js/dist/i18n.min.js → 200 (1ms, -368B)
[2026-06-09T10:00:04.767Z] GET https://klaravex.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js → 200 (85ms, 3422B)
[2026-06-09T10:00:04.767Z] GET https://klaravex.com/wp-content/plugins/contact-form-7/includes/js/index.js → 200 (80ms, 4062B)
[2026-06-09T10:00:04.767Z] GET https://unpkg.com/@phosphor-icons/web@2.1.1/src/index.js → 200 (110ms, 799B)
[2026-06-09T10:00:04.767Z] GET https://klaravex.com/wp-content/themes/klaravex-theme/assets/js/main.js → 200 (80ms, 1092B)
[2026-06-09T10:00:06.107Z] GET https://unpkg.com/@phosphor-icons/web@2.1.1/src/regular/style.css → 200 (22ms, 12170B)
[2026-06-09T10:00:06.107Z] GET https://unpkg.com/@phosphor-icons/web@2.1.1/src/thin/style.css → 200 (26ms, 12088B)
[2026-06-09T10:00:06.107Z] GET https://unpkg.com/@phosphor-icons/web@2.1.1/src/light/style.css → 200 (27ms, 12120B)
[2026-06-09T10:00:06.107Z] GET https://unpkg.com/@phosphor-icons/web@2.1.1/src/bold/style.css → 200 (29ms, 12128B)
[2026-06-09T10:00:06.107Z] GET https://unpkg.com/@phosphor-icons/web@2.1.1/src/fill/style.css → 200 (28ms, 12085B)
[2026-06-09T10:00:06.107Z] GET https://unpkg.com/@phosphor-icons/web@2.1.1/src/duotone/style.css → 200 (24ms, 22589B)
[2026-06-09T10:00:06.108Z] GET https://klaravex.com/wp-content/uploads/2026/06/klaravex-com-hero.jpg → 200 (20ms, 275256B)
[2026-06-09T10:00:06.108Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (134ms, 48568B)
[2026-06-09T10:00:06.108Z] GET https://fonts.gstatic.com/s/syne/v24/8vIH7w4qzmVxm2BL9G78HEY.woff2 → 200 (84ms, 35111B)
[2026-06-09T10:00:06.108Z] GET blob:https://klaravex.com/760c3aa6-8da9-4881-8dcf-a0d8c93847ab → 200 (52ms, -73B)
[2026-06-09T10:00:06.128Z] GET https://klaravex.com/wp-content/plugins/cookie-law-info/lite/frontend/images/revisit.svg → 200 (115ms, 1084B)
[2026-06-09T10:00:06.128Z] GET https://klaravex.com/wp-content/plugins/cookie-law-info/lite/frontend/images/close.svg → 200 (116ms, 682B)
[2026-06-09T10:00:06.150Z] GET https://unpkg.com/@phosphor-icons/web@2.1.1/src/regular/Phosphor.woff2 → 200 (204ms, 147893B)
[2026-06-09T10:00:06.244Z] GET https://klaravex.com/wp-includes/js/wp-emoji-release.min.js → 200 (75ms, 5028B)
[2026-06-09T10:00:06.322Z] GET https://s.w.org/images/core/emoji/17.0.2/svg/1f44b.svg → 200 (116ms, 1175B)
[2026-06-09T10:04:43.628Z] GET https://klaravex.com/knowledge-base/microsoft-secure-score/ → pending (?ms, ?B)
[2026-06-09T10:04:44.056Z] GET https://klaravex.com/wp-content/plugins/contact-form-7/includes/css/styles.css → 200 (?ms, -352B)
[2026-06-09T10:04:44.057Z] GET https://fonts.googleapis.com/css2?family=Syne:wght@700;800&family=Inter:wght@400;500;600&display=swap → 200 (?ms, -743B)
[2026-06-09T10:04:44.057Z] GET https://klaravex.com/wp-content/themes/klaravex-theme/assets/css/main.css → 200 (?ms, -354B)
[2026-06-09T10:04:44.057Z] GET https://klaravex.com/wp-content/plugins/cookie-law-info/lite/frontend/js/script.min.js → 200 (?ms, -368B)
[2026-06-09T10:04:44.058Z] GET https://fonts.googleapis.com/css2?family=Syne:wght@700;800&display=swap → 200 (?ms, -743B)
[2026-06-09T10:04:44.079Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (1ms, -815B)
[2026-06-09T10:04:44.080Z] GET https://fonts.gstatic.com/s/syne/v24/8vIH7w4qzmVxm2BL9G78HEY.woff2 → 200 (?ms, -815B)
[2026-06-09T10:04:44.080Z] GET https://fonts.gstatic.com/s/syne/v24/8vIH7w4qzmVxm2BL9G78HEY.woff2 → 200 (?ms, -815B)
[2026-06-09T10:04:44.097Z] GET https://klaravex.com/wp-content/plugins/accessibility-widget/lite/frontend/assets/js/widget.min.js → 200 (?ms, -370B)
[2026-06-09T10:04:44.097Z] GET https://klaravex.com/wp-includes/js/dist/hooks.min.js → 200 (?ms, -367B)
[2026-06-09T10:04:44.097Z] GET https://klaravex.com/wp-includes/js/dist/i18n.min.js → 200 (?ms, -368B)
[2026-06-09T10:04:44.097Z] GET https://klaravex.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js → 200 (?ms, -368B)
[2026-06-09T10:04:44.098Z] GET https://klaravex.com/wp-content/plugins/contact-form-7/includes/js/index.js → 200 (?ms, -368B)
[2026-06-09T10:04:44.098Z] GET https://unpkg.com/@phosphor-icons/web@2.1.1/src/index.js → 200 (?ms, -837B)
[2026-06-09T10:04:44.098Z] GET https://unpkg.com/@phosphor-icons/web@2.1.1/src/regular/style.css → 200 (?ms, -814B)
[2026-06-09T10:04:44.098Z] GET https://unpkg.com/@phosphor-icons/web@2.1.1/src/thin/style.css → 200 (?ms, -814B)
[2026-06-09T10:04:44.098Z] GET https://unpkg.com/@phosphor-icons/web@2.1.1/src/light/style.css → 200 (?ms, -814B)
[2026-06-09T10:04:44.098Z] GET https://unpkg.com/@phosphor-icons/web@2.1.1/src/bold/style.css → 200 (?ms, -815B)
[2026-06-09T10:04:44.099Z] GET https://unpkg.com/@phosphor-icons/web@2.1.1/src/fill/style.css → 200 (?ms, -814B)
[2026-06-09T10:04:44.099Z] GET https://unpkg.com/@phosphor-icons/web@2.1.1/src/duotone/style.css → 200 (?ms, -814B)
[2026-06-09T10:04:44.099Z] GET https://klaravex.com/wp-content/themes/klaravex-theme/assets/js/main.js → 200 (?ms, -367B)
[2026-06-09T10:04:44.110Z] GET https://unpkg.com/@phosphor-icons/web@2.1.1/src/regular/Phosphor.woff2 → 200 (?ms, -860B)
[2026-06-09T10:04:44.150Z] GET https://klaravex.com/wp-includes/js/wp-emoji-release.min.js → 200 (?ms, -368B)
[2026-06-09T10:04:44.151Z] GET https://klaravex.com/wp-content/plugins/cookie-law-info/lite/frontend/images/revisit.svg → 200 (?ms, -357B)
[2026-06-09T10:04:44.151Z] GET https://klaravex.com/wp-content/plugins/cookie-law-info/lite/frontend/images/close.svg → 200 (?ms, -357B)
[2026-06-09T10:04:44.151Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-06-09T10:04:44.156Z] GET https://s.w.org/images/core/emoji/17.0.2/svg/1f44b.svg → 200 (?ms, -492B)
[2026-06-09T10:04:48.038Z] GET https://klaravex.com/knowledge-base/security/ → 200 (358ms, 67147B)
[2026-06-09T10:04:48.400Z] GET https://klaravex.com/wp-content/plugins/contact-form-7/includes/css/styles.css → 200 (?ms, -352B)
[2026-06-09T10:04:48.400Z] GET https://fonts.googleapis.com/css2?family=Syne:wght@700;800&family=Inter:wght@400;500;600&display=swap → 200 (?ms, -743B)
[2026-06-09T10:04:48.401Z] GET https://klaravex.com/wp-content/themes/klaravex-theme/assets/css/main.css → 200 (?ms, -354B)
[2026-06-09T10:04:48.401Z] GET https://klaravex.com/wp-content/plugins/cookie-law-info/lite/frontend/js/script.min.js → 200 (?ms, -368B)
[2026-06-09T10:04:48.401Z] GET https://fonts.googleapis.com/css2?family=Syne:wght@700;800&display=swap → 200 (?ms, -743B)
[2026-06-09T10:04:48.417Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (1ms, -815B)
[2026-06-09T10:04:48.418Z] GET https://fonts.gstatic.com/s/syne/v24/8vIH7w4qzmVxm2BL9G78HEY.woff2 → 200 (?ms, -815B)
[2026-06-09T10:04:48.418Z] GET https://fonts.gstatic.com/s/syne/v24/8vIH7w4qzmVxm2BL9G78HEY.woff2 → 200 (?ms, -815B)
[2026-06-09T10:04:48.424Z] GET https://klaravex.com/wp-content/plugins/accessibility-widget/lite/frontend/assets/js/widget.min.js → 200 (?ms, -370B)
[2026-06-09T10:04:48.424Z] GET https://klaravex.com/wp-includes/js/dist/hooks.min.js → 200 (?ms, -367B)
[2026-06-09T10:04:48.424Z] GET https://klaravex.com/wp-includes/js/dist/i18n.min.js → 200 (?ms, -368B)
[2026-06-09T10:04:48.424Z] GET https://klaravex.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js → 200 (?ms, -368B)
[2026-06-09T10:04:48.424Z] GET https://klaravex.com/wp-content/plugins/contact-form-7/includes/js/index.js → 200 (?ms, -368B)
[2026-06-09T10:04:48.425Z] GET https://unpkg.com/@phosphor-icons/web@2.1.1/src/index.js → 200 (?ms, -837B)
[2026-06-09T10:04:48.425Z] GET https://unpkg.com/@phosphor-icons/web@2.1.1/src/regular/style.css → 200 (?ms, -814B)
[2026-06-09T10:04:48.425Z] GET https://unpkg.com/@phosphor-icons/web@2.1.1/src/thin/style.css → 200 (?ms, -814B)
[2026-06-09T10:04:48.425Z] GET https://unpkg.com/@phosphor-icons/web@2.1.1/src/light/style.css → 200 (?ms, -814B)
[2026-06-09T10:04:48.425Z] GET https://unpkg.com/@phosphor-icons/web@2.1.1/src/bold/style.css → 200 (1ms, -815B)
[2026-06-09T10:04:48.426Z] GET https://unpkg.com/@phosphor-icons/web@2.1.1/src/fill/style.css → 200 (?ms, -814B)
[2026-06-09T10:04:48.426Z] GET https://unpkg.com/@phosphor-icons/web@2.1.1/src/duotone/style.css → 200 (?ms, -814B)
[2026-06-09T10:04:48.426Z] GET https://klaravex.com/wp-content/themes/klaravex-theme/assets/js/main.js → 200 (?ms, -367B)
[2026-06-09T10:04:48.426Z] GET https://unpkg.com/@phosphor-icons/web@2.1.1/src/regular/Phosphor.woff2 → 200 (?ms, -860B)
[2026-06-09T10:04:48.468Z] GET https://klaravex.com/wp-includes/js/wp-emoji-release.min.js → 200 (?ms, -368B)
[2026-06-09T10:04:48.468Z] GET https://klaravex.com/wp-content/plugins/cookie-law-info/lite/frontend/images/revisit.svg → 200 (?ms, -357B)
[2026-06-09T10:04:48.468Z] GET https://klaravex.com/wp-content/plugins/cookie-law-info/lite/frontend/images/close.svg → 200 (?ms, -357B)
[2026-06-09T10:04:48.468Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-06-09T10:04:48.469Z] GET https://s.w.org/images/core/emoji/17.0.2/svg/1f44b.svg → 200 (?ms, -492B)
[2026-06-09T10:05:58.249Z] GET https://klaravex.de/knowledge-base/ → pending (?ms, ?B)
[2026-06-09T10:05:59.456Z] GET https://klaravex.de/wp-content/cache/wpfc-minified/97ayy3k8/i1qil.css → 200 (42ms, 5566B)
[2026-06-09T10:05:59.456Z] GET https://klaravex.de/wp-content/cache/wpfc-minified/7kireezr/i1qil.css → 200 (42ms, 12213B)
[2026-06-09T10:05:59.456Z] GET https://klaravex.de/wp-content/plugins/cookie-law-info/lite/frontend/js/script.min.js?ver=3.5.1 → 200 (56ms, 7578B)
[2026-06-09T10:05:59.456Z] GET https://fonts.googleapis.com/css2?family=Syne:wght@600;700;800&family=Inter:wght@400;500;600;700&display=swap → 200 (108ms, 895B)
[2026-06-09T10:05:59.456Z] GET https://klaravex.de/wp-content/uploads/2026/06/klaravex-logo-white.svg → 200 (47ms, 626B)
[2026-06-09T10:05:59.477Z] GET https://klaravex.de/wp-content/themes/kadence/assets/js/navigation.min.js?ver=1.5.0 → 200 (70ms, 5400B)
[2026-06-09T10:05:59.477Z] GET https://klaravex.de/wp-content/plugins/google-site-kit/dist/assets/js/googlesitekit-events-provider-wpforms-fcdfcbdf65e9ba33accc.js → 200 (70ms, 2251B)
[2026-06-09T10:05:59.581Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-06-09T10:05:59.581Z] GET https://fonts.gstatic.com/s/syne/v24/8vIH7w4qzmVxm2BL9G78HEY.woff2 → 200 (?ms, -815B)
[2026-06-09T10:05:59.621Z] GET https://klaravex.de/wp-content/plugins/cookie-law-info/lite/frontend/images/revisit.svg → 200 (37ms, 1049B)
[2026-06-09T10:05:59.621Z] GET https://klaravex.de/wp-content/plugins/cookie-law-info/lite/frontend/images/close.svg → 200 (38ms, 682B)
[2026-06-09T10:05:59.621Z] GET https://fonts.googleapis.com/css2?family=Syne:wght@700;800&family=Inter:wght@400;500;600&display=swap → 200 (1ms, -698B)
[2026-06-09T10:12:19.777Z] GET https://klaravex.de/wp-login.php → pending (?ms, ?B)
[2026-06-09T10:12:20.512Z] GET https://klaravex.de/wp-includes/css/dashicons.min.css?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (94ms, 35227B)
[2026-06-09T10:12:20.512Z] GET https://klaravex.de/wp-includes/css/buttons.min.css?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (107ms, 1534B)
[2026-06-09T10:12:20.512Z] GET https://klaravex.de/wp-admin/css/forms.min.css?ver=7.0 → 200 (108ms, 6562B)
[2026-06-09T10:12:20.512Z] GET https://klaravex.de/wp-admin/css/l10n.min.css?ver=7.0 → 200 (113ms, 749B)
[2026-06-09T10:12:20.512Z] GET https://klaravex.de/wp-includes/css/dist/base-styles/admin-schemes.min.css?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (113ms, 775B)
[2026-06-09T10:12:20.512Z] GET https://klaravex.de/wp-admin/css/login.min.css?ver=7.0 → 200 (111ms, 2096B)
[2026-06-09T10:12:20.512Z] GET https://klaravex.de/wp-content/plugins/really-simple-ssl/assets/features/two-fa/styles.css?ver=1778186372 → 200 (113ms, 1431B)
[2026-06-09T10:12:20.512Z] GET https://klaravex.de/wp-includes/js/clipboard.min.js?ver=2.0.11 → 200 (147ms, 3066B)
[2026-06-09T10:12:20.512Z] GET https://klaravex.de/wp-includes/js/jquery/jquery.min.js?ver=3.7.1 → 200 (153ms, 29844B)
[2026-06-09T10:12:20.512Z] GET https://klaravex.de/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1 → 200 (138ms, 4756B)
[2026-06-09T10:12:20.512Z] GET https://klaravex.de/wp-includes/js/zxcvbn-async.min.js?ver=1.0 → 200 (138ms, 261B)
[2026-06-09T10:12:20.512Z] GET https://klaravex.de/wp-includes/js/dist/hooks.min.js?ver=7496969728ca0f95732d → 200 (141ms, 1790B)
[2026-06-09T10:12:20.512Z] GET https://klaravex.de/wp-includes/js/dist/i18n.min.js?ver=781d11515ad3d91786ec → 200 (141ms, 2407B)
[2026-06-09T10:12:20.512Z] GET https://klaravex.de/wp-admin/js/password-strength-meter.min.js?ver=7.0 → 200 (141ms, 631B)
[2026-06-09T10:12:20.512Z] GET https://klaravex.de/wp-includes/js/underscore.min.js?ver=1.13.8 → 200 (146ms, 7290B)
[2026-06-09T10:12:20.512Z] GET https://klaravex.de/wp-includes/js/wp-util.min.js?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (146ms, 767B)
[2026-06-09T10:12:20.512Z] GET https://klaravex.de/wp-includes/js/dist/dom-ready.min.js?ver=a06281ae5cf5500e9317 → 200 (146ms, 471B)
[2026-06-09T10:12:20.513Z] GET https://klaravex.de/wp-includes/js/dist/a11y.min.js?ver=af934e5259bc51b8718e → 200 (145ms, 961B)
[2026-06-09T10:12:20.513Z] GET https://klaravex.de/wp-admin/js/user-profile.min.js?ver=7.0 → 200 (146ms, 2970B)
[2026-06-09T10:12:20.649Z] GET https://klaravex.de/wp-admin/images/wordpress-logo-gray.svg?ver=20260303 → 200 (30ms, 845B)
[2026-06-09T10:12:20.679Z] GET https://klaravex.de/wp-includes/js/zxcvbn.min.js → 200 (142ms, 389700B)
[2026-06-09T10:12:23.436Z] POST https://klaravex.de/wp-login.php → 302 (740ms, ?B)
[2026-06-09T10:12:24.177Z] GET https://klaravex.de/wp-admin/admin.php?page=extendify-assist → pending (?ms, ?B)
[2026-06-09T10:12:25.699Z] GET https://klaravex.de/wp-content/plugins/wpforms-lite/assets/lib/font-awesome/css/all.min.css?ver=7.0.1 → 200 (150ms, 19946B)
[2026-06-09T10:12:25.699Z] GET https://klaravex.de/wp-content/plugins/wpforms-lite/assets/lib/font-awesome/css/v4-shims.min.css?ver=4.7.0 → 200 (189ms, 3979B)
[2026-06-09T10:12:25.699Z] GET https://klaravex.de/wp-content/plugins/wp-fastest-cache/css/style.css?ver=1780999945 → 200 (190ms, 6835B)
[2026-06-09T10:12:25.699Z] GET https://klaravex.de/wp-content/plugins/insert-headers-and-footers/build/admin-bar.css?ver=c95624a69c80301272a0 → 200 (219ms, 635B)
[2026-06-09T10:12:25.699Z] GET https://klaravex.de/wp-includes/css/dashicons.min.css?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (?ms, -355B)
[2026-06-09T10:12:25.700Z] GET https://klaravex.de/wp-includes/css/admin-bar.min.css?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (192ms, 3752B)
[2026-06-09T10:12:25.700Z] GET https://klaravex.de/wp-admin/css/common.min.css?ver=7.0 → 200 (190ms, 12764B)
[2026-06-09T10:12:25.700Z] GET https://klaravex.de/wp-admin/css/forms.min.css?ver=7.0 → 200 (?ms, -354B)
[2026-06-09T10:12:25.700Z] GET https://klaravex.de/wp-admin/css/admin-menu.min.css?ver=7.0 → 200 (190ms, 2745B)
[2026-06-09T10:12:25.700Z] GET https://klaravex.de/wp-admin/css/dashboard.min.css?ver=7.0 → 200 (190ms, 5002B)
[2026-06-09T10:12:25.700Z] GET https://klaravex.de/wp-admin/css/list-tables.min.css?ver=7.0 → 200 (190ms, 7233B)
[2026-06-09T10:12:25.700Z] GET https://klaravex.de/wp-admin/css/edit.min.css?ver=7.0 → 200 (191ms, 6799B)
